"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176659",130.833481077392,2.91682040256151,0.268635985775346,10.8578915596244,1.82923895183389e-27,8.23901121395102e-26
"ENSG00000176728",75.2946484761945,0.190207043553142,0.504617696797895,0.376932962835274,0.706223424287431,0.747940694045568
"ENSG00000176753",34.6153019022386,0.0184026221035695,0.124392368310621,0.147940121677048,0.882390024053216,0.902425832241982
"ENSG00000176754",0.789810776855349,0.223607435991407,0.46767273426064,0.478128014764246,0.632559093755402,0.680725986675394
"ENSG00000176840",2.18899739944326,1.13454645261218,0.408179758924893,2.77952648999663,0.00544382132737462,0.00988812136185423
"ENSG00000176912",16.3976844524688,2.28316796826526,0.201230838088,11.3460143085366,7.76209191726972e-30,4.67412926322546e-28
"ENSG00000177234",7.79066924364128,3.20245546209769,0.374253297410254,8.55691983012023,1.15923089032532e-17,1.67679872908675e-16
"ENSG00000177335",121.478939118926,1.41509428341323,0.185451062279732,7.63055366746144,2.33747631375693e-14,2.27585567279673e-13
"ENSG00000177338",4.50971906190397,-0.136945919425209,0.243176542863953,-0.563154315018879,0.573329808686845,0.628089211019403
"ENSG00000177369",4.9481050291558,-0.266244774007309,0.157431986464397,-1.69117331227679,0.0908037065120166,0.126745410450132
"ENSG00000177725",6.77787121493063,-2.08603055450834,0.417565941304338,-4.99569133438487,5.86253656104323e-07,2.13253135575702e-06
"ENSG00000177738",269.56567846729,0.514121476361677,0.104868137647939,4.90255179402228,9.45996612482445e-07,3.3359778696071e-06
"ENSG00000177757",8.47918894970926,-0.124198106558155,0.140488872272238,-0.884042305624645,0.376673375836795,0.437753409300576
"ENSG00000177788",656.418607092886,2.02775231759141,0.121091719404679,16.7455902646392,6.09825702572347e-63,4.82633484607258e-60
"ENSG00000178107",0.234077848926083,0.304042823418217,0.797113241854736,0.381429899107893,0.702884278627911,0.745401780933887
"ENSG00000178248",4.97945831382764,1.82304554888649,0.396998131919742,4.59207588728664,4.38858719784655e-06,1.3869237350867e-05
"ENSG00000178440",9.94610326669329,-0.198027781770849,0.14598640869432,-1.35648094601394,0.174946193806389,0.225921192001724
"ENSG00000178457",0.363762886419835,0.603543440451829,0.916006306454981,0.658885682553422,0.509969180483774,0.56857099212721
"ENSG00000178722",5.37459376940471,-1.59922097848672,0.192371442088829,-8.31319327402173,9.3160606275452e-17,1.19193939668823e-15
"ENSG00000178977",153.0731238423,-0.0387916846288323,0.115037009739588,-0.337210474408591,0.735958241816808,0.774576588439979
"ENSG00000179066",55.3731808942151,5.49252146348481,0.335615905677645,16.3654980904282,3.37257152531775e-60,2.07600513891782e-57
"ENSG00000179082",12.4941243176975,0.231910113000695,0.206229268678497,1.12452570135538,0.260790073509004,0.319358312829328
"ENSG00000179136",2.88973373934334,-1.60287969773749,0.25332387018346,-6.32739305844595,2.49337656473799e-10,1.47420556762524e-09
"ENSG00000179219",1.86727361431545,-0.439413887136272,0.282982772772627,-1.55279377197048,0.120472411084441,0.162546799173845
"ENSG00000179406",422.618314062092,0.728080897894546,0.101498478625217,7.17331833694752,7.32013679338583e-13,5.9698362576999e-12
"ENSG00000179523",293.821987364084,-0.318695214640119,0.0705416081162954,-4.51783313636281,6.24756866199351e-06,1.92393165021924e-05
"ENSG00000179818",677.903807292897,-0.184734851518133,0.0615690007336396,-3.00045232693209,0.00269578949363934,0.00524497542450951
"ENSG00000179935",6.96845045135433,0.781475457682136,0.195386195947685,3.99964518420421,6.34375212460743e-05,0.000163996205181172
"ENSG00000180066",26.2804535778911,1.78916083798212,0.230348702334464,7.76718435940773,8.02499994534368e-15,8.14258236212527e-14
"ENSG00000180279",5.68702217538835,0.38567387876034,0.190367723721279,2.02594153683852,0.042770776053481,0.063833539691887
"ENSG00000180422",3.00576558240315,0.445847423162566,0.249448288548961,1.78733406332855,0.0738835116666777,0.104710835158198
"ENSG00000180712",18.1148056184893,0.715602310036964,0.152501343853743,4.69243281372829,2.69975210520402e-06,8.83439259470186e-06
"ENSG00000180769",164.801092772811,-0.805301011167013,0.116766411023861,-6.89668376466971,5.32304950257097e-12,3.85990762359204e-11
"ENSG00000180861",72.0185236267536,5.76542217721243,0.474688276688447,12.1457016327295,6.04616862145572e-34,5.23371471294761e-32
"ENSG00000180869",1.08274277994789,1.1908272315164,0.492014003436427,2.42031166430056,0.0155072098385688,0.0254774443966996
"ENSG00000181211",0.790557615220851,1.71494762673272,0.969069984254639,1.76968398010157,0.0767798000595242,0.108316804769484
"ENSG00000181798",18.5001848779392,1.06144726435081,0.13846171271346,7.66599837275905,1.77445440487481e-14,1.74299244734156e-13
"ENSG00000181908",10.3282608228346,-0.096933039829963,0.155561317624761,-0.623117888881484,0.533207055004115,0.591433388744271
"ENSG00000182057",176.802543734584,1.27956906042686,0.110583175807575,11.5711006767741,5.77371779245345e-31,3.90078006953563e-29
"ENSG00000182165",180.533347498379,0.108942865037531,0.113145174416698,0.962859137379638,0.335618218424805,0.396867647827838
"ENSG00000182366",9.98188873979888,-0.111752719062272,0.256740592420993,-0.435274835227552,0.663362948610264,0.708781241138064
"ENSG00000182586",3.52606128630637,-0.532165366445114,0.17774672691268,-2.99395311344633,0.00275388260380871,0.00534191513483901
"ENSG00000182648",460.717122210654,0.519856163382499,0.12730736928378,4.08347267174841,4.43676490738178e-05,0.000117549868899546
"ENSG00000183250",244.035861163365,1.22180390552039,0.147606522590503,8.27743844972204,1.25853147016757e-16,1.59548383174561e-15
"ENSG00000183674",2.05712979245769,3.22226189404947,0.576130668961351,5.59293588702467,2.23261750229055e-08,9.99894984857692e-08
"ENSG00000184224",4.49375748991147,1.46668282380117,0.256430843358174,5.71960379100166,1.06772736312571e-08,5.00017716966734e-08
"ENSG00000184274",3.14951091360339,-0.639201091707028,0.197398992747545,-3.23811729133039,0.00120321331542043,0.00248353270023443
"ENSG00000184385",28.7454345764389,-1.70684039927872,0.292360314036962,-5.83813984774598,5.27868422305458e-09,2.57655599962311e-08
"ENSG00000184856",0.765544109468587,1.85897231292031,0.733180068335042,2.53549215698376,0.0112289442898369,0.0190297801669307
"ENSG00000185168",138.552224989055,1.05457886689216,0.170040526337281,6.20192662071848,5.57760846669294e-10,3.12436308447714e-09
"ENSG00000185186",5.79339749057132,1.10284780001439,0.270174597041273,4.08198184467325,4.46532857881634e-05,0.000118137155332581
"ENSG00000185433",4.11138263508727,1.12273216467962,0.257140687740094,4.36621747630396,1.26416617019243e-05,3.70554528193971e-05
"ENSG00000185847",0.504355096794738,0.892381160515444,0.586817591817577,1.52071303409877,0.128331866388865,0.171729115892346
"ENSG00000185904",124.847581332513,-0.427365374284545,0.18402727731719,-2.32229363230722,0.0202171301914655,0.0323520800868628
"ENSG00000186235",35.6012922680748,0.103176372067287,0.196694460213628,0.52455148942796,0.599895017175454,0.651778465415182
"ENSG00000186594",1109.2707075188,-1.37291157961662,0.123701149171952,-11.0986162117879,1.27401098887284e-28,6.53520451699586e-27
"ENSG00000186960",1.01916011306197,1.9448337708501,0.657260613995708,2.95899941276992,0.00308639689515613,0.00591034870347908
"ENSG00000187013",32.1714509379207,-0.74671460302018,0.153481013717081,-4.865192019103,1.14345738561731e-06,3.96169725848647e-06
"ENSG00000187185",95.9890787307801,0.565864568928556,0.206358688547663,2.74214074973565,0.00610401797614843,0.010961510401252
"ENSG00000187621",14.9876136943897,1.86346787259114,0.323553047397575,5.75938903243075,8.44189350051528e-09,4.02133189964356e-08
"ENSG00000187904",2.35249100244896,0.902563206979712,0.291592370112545,3.09529089060647,0.00196619960139748,0.00392161991244317
"ENSG00000188185",215.139069073425,0.917357281072373,0.114071700648903,8.04193569355006,8.84302982718154e-16,1.0080326181602e-14
"ENSG00000188511",104.433420411852,-1.08552781040544,0.139606506575672,-7.7756247687284,7.50759403338791e-15,7.66933738284448e-14
"ENSG00000188660",3.23001772030316,2.84055086463469,0.413091974275922,6.8763157880607,6.14202682236992e-12,4.419068648822e-11
"ENSG00000188825",231.107913836898,0.668544265233174,0.0932309333074825,7.17084171010351,7.45380481906165e-13,6.06374136528657e-12
"ENSG00000189149",14.5264795645801,1.45145508908863,0.187164424356524,7.75497316906656,8.83621567101746e-15,8.91669122357681e-14
"ENSG00000189223",1426.47122333613,-0.441723292907528,0.225713789390814,-1.95700623386683,0.0503467354406388,0.0740432477677566
"ENSG00000189229",16.3501653017291,4.26036259643667,0.500049670748501,8.51987881535754,1.59720356267367e-17,2.24581414650055e-16
"ENSG00000189238",15.6122070597893,1.87671757167465,0.246341784530021,7.61834852846874,2.56941762121025e-14,2.4885618219414e-13
"ENSG00000189295",1.3812452600571,1.6289754905484,0.527972867189844,3.08533940241795,0.00203319992575816,0.00404885966524091
"ENSG00000189419",41.4416970371229,-0.39115438167356,0.138338770327549,-2.82751090491416,0.00469114176501198,0.00863132692732193
"ENSG00000196096",3.61172870315316,-0.584743269227146,0.204434758342426,-2.86029280914994,0.00423250018402164,0.00785266276606829
"ENSG00000196243",0.450923181430422,1.08193302256529,0.587555212341299,1.84141507017526,0.0655607560350735,0.0938033544510091
"ENSG00000196295",1172.82944215918,0.325791501053201,0.100192362667442,3.25166003056107,0.00114733166387155,0.00237704465888123
"ENSG00000196366",14.9039957601878,0.80934170679078,0.15736169269108,5.14319395622932,2.70106506328519e-07,1.02915408876203e-06
"ENSG00000196634",0.3741097901975,0.470893235582526,0.569395806188598,0.827005099905064,0.408234170881443,0.469702452062969
"ENSG00000196668",30.1723882943838,1.32456713513267,0.180320660220567,7.34562048249198,2.04806745114949e-13,1.77285838740128e-12
"ENSG00000196696",109.361275260457,1.03922073017331,0.134286398583436,7.73883834205007,1.00329249553656e-14,1.00148476131036e-13
"ENSG00000196741",89.5599969357737,-0.343104017528072,0.079637505357278,-4.30832201471911,1.6449777330944e-05,4.72920427677373e-05
"ENSG00000196756",963.11632875105,0.910466997819633,0.109207469344512,8.33703961170849,7.61735495608465e-17,9.83686397592283e-16
"ENSG00000196979",3.52202733929359,1.22659520842106,0.308812313127943,3.97197636323805,7.12787938697689e-05,0.000182764048495368
"ENSG00000197085",12.9884490785012,5.49150134610364,0.427057687669128,12.8589216507871,7.66383429985408e-38,8.49152840423832e-36
"ENSG00000197180",264.903920637405,-0.436453489430948,0.118429621505535,-3.68534057512419,0.000228397015127275,0.000537518888617292
"ENSG00000197182",92.065358345511,-0.240940536410273,0.150435297813101,-1.6016223580028,0.109239143663028,0.149133774246716
"ENSG00000197251",7.59973889799615,1.20033592566745,0.254671565226099,4.71327030405528,2.4377248310297e-06,8.00084046123538e-06
"ENSG00000197291",67.4735705893518,-1.44480003277708,0.206896343915856,-6.98320717240259,2.88516459327211e-12,2.17171356613145e-11
"ENSG00000197308",1.23842438938263,0.70140771411876,0.358557204727438,1.95619472951867,0.0504422191592879,0.0741246403560888
"ENSG00000197322",0.821909719172314,1.1124978639428,0.392759529694297,2.83251653959538,0.00461831768835128,0.00851351076585849
"ENSG00000197332",9.761116063297,-0.607838693293883,0.141659333768003,-4.29084817163794,1.77991981473874e-05,5.0724052333604e-05
"ENSG00000197595",11.2008063066,2.59600904593617,0.437969198921615,5.9273781177493,3.07809653893268e-09,1.56159842726072e-08
"ENSG00000197813",26.9403827311368,-0.129191247708531,0.119683452353716,-1.07944118562619,0.280391099221743,0.339756493807624
"ENSG00000198106",4.27621390292324,-0.587188530792791,0.186189210014941,-3.1537194381225,0.00161203982407122,0.00326892409420005
"ENSG00000198221",38.1360684551981,0.546213515514529,0.142355852751376,3.83695861432891,0.000124567454702798,0.000305355619050222
"ENSG00000198468",152.176401109822,0.754684295081573,0.160119252284482,4.7132639224466,2.43780120912731e-06,8.00084046123538e-06
"ENSG00000198547",1.90846078917972,0.552087218454711,0.287861630605636,1.91789095786461,0.0551248390110053,0.0802184418494798
"ENSG00000198590",50.7123500908403,0.57528071515111,0.138535425268075,4.15258923151176,3.28734505692908e-05,8.90121779833192e-05
"ENSG00000198685",0.874955075992291,-0.839697528045733,0.33189896824115,-2.52997932622565,0.0114069247651602,0.0192959887630496
"ENSG00000198788",64.3308029169823,4.33872189377161,0.451049127105372,9.61917811839156,6.63592513632612e-22,1.59147295477258e-20
"ENSG00000203279",4.71172338179813,0.824571549404414,0.240146886475147,3.4336133251919,0.000595593174583964,0.00129853844439007
"ENSG00000203356",2.33577261786386,-0.370333153579737,0.158484076657475,-2.33672152679491,0.0194536684697038,0.0312640314636436
"ENSG00000203364",2.4118577851097,-0.519215192466789,0.221831305236316,-2.34058575237463,0.0192535163694969,0.0309981054016312
"ENSG00000203585",15.2190062182293,-0.413996784122282,0.161553171659072,-2.56260387753913,0.0103890504356654,0.0177420898315618
"ENSG00000203635",18.9691805513123,2.48331395627234,0.29059485476164,8.54562259304033,1.27845169346281e-17,1.83964217708674e-16
"ENSG00000203644",377.86136913076,0.196301113896488,0.0929375955061878,2.11218197358483,0.0346708440679202,0.0528117888744234
"ENSG00000203645",16.470187634285,5.02774738722201,0.485817683136568,10.349041547359,4.22696089778447e-25,1.49155180724369e-23
"ENSG00000203650",86.060229638982,2.8235700334983,0.242869403297496,11.6258779210638,3.0444731419776e-31,2.10829765081949e-29
"ENSG00000203684",6.85825515776205,-0.40887863089359,0.148226705787024,-2.75846804206172,0.00580729831703998,0.0104864513286837
"ENSG00000203688",9.82824594169112,1.49924944181734,0.29171790840613,5.13938088343236,2.75645162032666e-07,1.0466581203982e-06
"ENSG00000203709",439.572713129676,-0.130132619218818,0.201356817039197,-0.646278686425032,0.518098888427368,0.576474762379518
"ENSG00000203711",41.6959681930017,0.973591360831753,0.158863951620686,6.1284599237237,8.87337727177385e-10,4.8432029641012e-09
"ENSG00000203721",47.0741862540983,3.07622448242414,0.230605792002466,13.3397537664242,1.35907696668495e-40,1.98139115669333e-38
"ENSG00000203801",2.54689047675462,-0.0262757759351655,0.234172781391507,-0.112206789273411,0.910659446106425,0.927229062935048
"ENSG00000203804",14.381313066134,-0.664974984273864,0.186386100059447,-3.5677284092632,0.000360089450079832,0.000818922640986154
"ENSG00000203809",0.636496198744792,1.29279393285834,0.566523248426902,2.28197860625864,0.0224906033563048,0.0356605445317483
"ENSG00000203864",1.846400581131,-0.832470908026422,0.300363532044044,-2.771544542579,0.0055791038618956,0.0101238897461191
"ENSG00000203865",377.794048942981,-0.0468754690314915,0.133085553243557,-0.352220567064147,0.72467285373657,0.764702401847733
"ENSG00000203875",3603.06427836804,0.153487924807966,0.148104473005427,1.03634901561914,0.300039346738876,0.360099215973434
"ENSG00000203876",12.9512149411818,-0.915581621700251,0.144958938214353,-6.31614464743368,2.68169063360707e-10,1.57545769991338e-09
"ENSG00000203930",78.4033703159846,1.38292943353749,0.222103070741809,6.22652099729466,4.76906334622099e-10,2.6904899122265e-09
"ENSG00000203999",138.340167553723,2.67066160366583,0.172941921596177,15.4425345747104,8.47050938681448e-54,2.76038952958542e-51
"ENSG00000204054",2012.02530437971,-0.439849390004219,0.0823022704615979,-5.34431659706706,9.07588168495661e-08,3.74110003978122e-07
"ENSG00000204092",0.232017762291435,0.303374132220558,0.962048021383079,0.315341984472267,0.752502010868074,0.788660828643422
"ENSG00000204110",2.33320001535268,-0.401119087418138,0.263312855973341,-1.52335550019157,0.127669788794303,0.170967036480647
"ENSG00000204241",16.30140535922,0.199204061135008,0.178568257224437,1.11556255423737,0.264609428207751,0.32339206535869
"ENSG00000204261",313.506351050449,-0.237061326698813,0.102225323374174,-2.31900784340001,0.0203946110480858,0.0326172474614305
"ENSG00000204277",19.8406933134959,2.72306666912088,0.255405765389127,10.661727486739,1.53715371255245e-26,6.21593545075956e-25
"ENSG00000204283",2.13619642523305,0.00269759610272229,0.258454274308938,0.0104374211257879,0.991672294032459,0.994004796261954
"ENSG00000204362",5.8546855966019,4.15976869378272,0.462682501772446,8.99054681741251,2.46003407046572e-19,4.43927972325085e-18
"ENSG00000204446",2.71049978228595,0.127600222196431,0.273393903156997,0.466726656018939,0.640695456011084,0.688278616696026
"ENSG00000204460",0.410146595455395,0.99042148004051,0.954237915719651,1.03791880800877,0.299307856458372,0.359377010138574
"ENSG00000204464",3.34387708084692,1.19926194114833,0.33539774243395,3.57564106557605,0.000349370725125908,0.000797821029347704
"ENSG00000204528",34.5459730133327,1.23063060218705,0.302670798815513,4.06590462972662,4.78465006250708e-05,0.000126012679140484
"ENSG00000204588",81.8120861879257,1.04227108324459,0.152699647212606,6.82562862632826,8.75411245219025e-12,6.20176253006829e-11
"ENSG00000204603",29.9228257202066,2.27491794635966,0.360133748861459,6.31686964510178,2.66914538089278e-10,1.56975216668217e-09
"ENSG00000204625",5.2703825725341,-0.137084197981214,0.171450935450969,-0.799553514366311,0.42396952959659,0.485688832498989
"ENSG00000204650",540.198563389883,0.441757362171622,0.0860529913658742,5.133550329394,2.84326952000989e-07,1.07740855956599e-06
"ENSG00000204661",2.07926620322114,1.14193817213306,0.274280449349132,4.16339616929637,3.13548642371419e-05,8.52753794176565e-05
"ENSG00000204666",10.6647579472181,-1.58925964513299,0.270770930754023,-5.86938797568606,4.37406780191496e-09,2.17330364328331e-08
"ENSG00000204684",0.777384082895916,1.41275351075574,0.400890079840014,3.52404207986274,0.000425016746211578,0.000955210050309186
"ENSG00000204685",179.833651429778,0.157162072528372,0.0606741229059975,2.59026525643993,0.00959020035247893,0.0164947873184518
"ENSG00000204709",10.5496379272232,1.49022684361457,0.267659260991526,5.56762668362052,2.58232327221991e-08,1.14540199584454e-07
"ENSG00000204792",168.227563005364,0.218306631247319,0.306426663852983,0.712427007827418,0.476200396156467,0.536536545598298
"ENSG00000204876",30.5321255156467,2.69434708569349,0.333605907471864,8.07643697352909,6.66866044934076e-16,7.69674560194746e-15
"ENSG00000204904",6.42555213745473,0.0497584642741909,0.17078602148519,0.291349747722214,0.77078384364135,0.80583930812853
"ENSG00000204929",10.780026064512,0.435626514359496,0.175741773801093,2.4787875127091,0.013182981557282,0.0220113676393437
"ENSG00000204990",0.259649334368393,0.255949287497107,1.05490793773422,0.242627132038504,0.80829426081731,0.839876122129259
"ENSG00000205037",5.1937716930824,-2.07968421054582,0.262504164227698,-7.9224808363112,2.32817981544887e-15,2.51916331593491e-14
"ENSG00000205041",12.4774613358231,-0.145160771392206,0.182513366872773,-0.795343233645976,0.426413871065381,0.48768225551243
"ENSG00000205054",4.62527019687045,0.654575713134892,0.246878507756718,2.65140825373074,0.00801568869964899,0.0139996580693743
"ENSG00000205056",14.1950291637953,1.03513392851574,0.248944506777202,4.15809106180501,3.20918102600537e-05,8.71085883589895e-05
"ENSG00000205106",11.4663315045346,-0.940964993893921,0.202255148324035,-4.6523660914994,3.28147830614417e-06,1.0520480217615e-05
"ENSG00000205181",286.874038060578,0.305116070903124,0.12883612873544,2.36824929387367,0.0178724886810329,0.02895134131372
"ENSG00000205293",4.11453871407024,-0.761273852940478,0.364855984076176,-2.08650504902103,0.0369328983277562,0.0559038952829971
"ENSG00000205325",1.17560164162223,1.75825310796713,0.599261945515155,2.9340309711401,0.0033459081991349,0.00636549842829923
"ENSG00000205334",47.5284561191037,3.71113483792676,0.283038650847959,13.1117599197443,2.81978088710303e-39,3.6329270033839e-37
"ENSG00000205444",2.25402149198469,2.29431220670057,0.40378967347858,5.68194869109817,1.33168616174017e-08,6.12752602661174e-08
"ENSG00000205452",0.151124187929757,0.118394206542574,1.6694324960334,0.0709188342888259,0.943462353521899,0.955186666394612
"ENSG00000205500",3.59546315494025,0.328971150989099,0.255295255011812,1.28859093355996,0.197540337046733,0.25051818555374
"ENSG00000205562",9.46579033207076,0.296138394765211,0.244632810352788,1.21054242208208,0.226070822817842,0.281762060384891
"ENSG00000205592",3.49749156894005,0.447003153824186,0.313818756865501,1.4243990967556,0.154330975553772,0.202701186478876
"ENSG00000205611",195.672978416155,2.79918102417539,0.286447646243818,9.77205105673235,1.48416507486944e-22,3.83067108484063e-21
"ENSG00000205622",75.3932691457736,0.501014658950447,0.220479541447647,2.27238616182179,0.0230631967866024,0.0364432715909234
"ENSG00000205628",34.1927328484536,4.23779453448323,0.580856881795584,7.29576366795049,2.96969784407044e-13,2.52333221720096e-12
"ENSG00000205634",3.56098331946971,3.73795505870552,0.606201683634205,6.1661904933954,6.99548044283036e-10,3.8639044519721e-09
"ENSG00000205682",0.510438853450492,1.21823862684008,0.715399340907053,1.70287915738849,0.0885906852720928,0.12381241079904
"ENSG00000205740",42.4946415164458,-0.183917068737321,0.141194930133464,-1.30257558513945,0.192719697535182,0.245158926370817
"ENSG00000205786",1.38745823523642,0.791796301637865,0.356329875119318,2.22208789362028,0.026277366271063,0.0411157095036923
"ENSG00000205791",38.6882733267861,-0.619786654673468,0.116306687527387,-5.32889954868267,9.88096244079373e-08,4.03393750346332e-07
"ENSG00000205837",6.48556323678332,-0.662550493862307,0.222669057398879,-2.97549422269052,0.00292516859995651,0.00564256060019466
"ENSG00000205959",32.0981655987152,0.0869918453206368,0.122531233156318,0.709956499088338,0.477731112406673,0.538042358758481
"ENSG00000206028",1.23189603218524,-0.320203961389573,0.295944417319255,-1.08197331204984,0.279264386782266,0.338761704132637
"ENSG00000206187",2.89560020556651,-2.09868987646216,0.331460465369025,-6.33164463256763,2.42561644036528e-10,1.43721016894371e-09
"ENSG00000206195",145.222684570492,2.48747644630634,0.237538640995592,10.4718812732136,1.16308227518938e-25,4.29565053636611e-24
"ENSG00000206337",2895.98035299419,0.182732950489276,0.125960073548848,1.45072121141952,0.146857506526716,0.194267093160937
"ENSG00000206567",170.024440119147,1.20184565433044,0.106365743792917,11.2991797121291,1.32449371325545e-29,7.80605869301615e-28
"ENSG00000207751",6.89871335276431,2.68725531276391,0.26230934195381,10.2446039197381,1.25136357335007e-24,4.10210307476888e-23
"ENSG00000211683",2.08509194877258,0.750277765736945,0.264814956658536,2.83321522018254,0.00460823481855156,0.00849854224193596
"ENSG00000212663",2.69832883787877,-0.574185620128039,0.205121541871643,-2.79924582707818,0.00512221251304646,0.00935610198558436
"ENSG00000212694",234.400204685853,0.516715697504185,0.121679781125796,4.24652060287642,2.17115823818429e-05,6.08958124897945e-05
"ENSG00000212743",24.6914610135435,-0.152687879044034,0.1581169411456,-0.965664260500929,0.33421220865244,0.395373827874123
"ENSG00000212766",8.84685722911609,1.05259287696269,0.243238102263972,4.32741773252439,1.5086766674135e-05,4.36452675585942e-05
