"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000233358",2.66190754771257,2.26254591058439,0.521478643438992,8.14568576293885e-07,2.89647619555079e-06
"ENSG00000233365",2.33616138531672,2.87370395425012,0.398612932108411,0.000125909337753055,0.000308372118104299
"ENSG00000233384",9.78217996839146,2.30127011126588,0.315979230095433,9.3044007035241e-13,7.4704898402208e-12
"ENSG00000233393",9.65616435700131,2.39881114876016,0.387566635691909,0.000121973454617526,0.000299129233546301
"ENSG00000233396",72.8407658071419,1.32035447304767,0.14674112993655,6.8966110269229e-20,1.33591696115919e-18
"ENSG00000233397",2.01706812433769,2.34447059429835,0.524547745592818,8.43010174036763e-11,5.30110824536171e-10
"ENSG00000233399",0.782561485986737,1.88544648892296,0.550842241256795,0.00118078041666103,0.00244268988360797
"ENSG00000233420",1.28282492403694,1.5317187014197,0.432238439149532,0.000175649199590198,0.000421253924558309
"ENSG00000233496",0.763244306789629,1.51493905194896,0.512514663395027,0.00294682524261301,0.00567248500489093
"ENSG00000233508",3.07971503794526,2.42662665891738,0.665237404720324,0.00391386296119559,0.00731045205833565
"ENSG00000233515",23.1172093251039,5.5849640614345,0.505042966912409,2.00098192047453e-29,1.13116733055397e-27
"ENSG00000233532",121.951164869244,4.28637485825221,0.347722701622209,1.27423098798004e-31,9.53951307217488e-30
"ENSG00000233539",57.1975633294492,4.75335651164955,0.310528397633015,2.29250648639169e-54,7.93780370913124e-52
"ENSG00000233559",56.7638081689854,1.85342741127473,0.254047681752066,3.52081660502997e-14,3.35143023915224e-13
"ENSG00000233569",3.22658082516569,1.5542401172525,0.514858846315605,0.00106808923702533,0.00222451668162418
"ENSG00000233602",4.0987449196259,1.10603113494388,0.277045288871108,0.000105646017827817,0.000262221746759009
"ENSG00000233643",2.92723786306607,1.07219686786967,0.292368588337582,0.000117716044864464,0.00028984306157739
"ENSG00000233725",10.8264477932823,-1.21256070078689,0.304174315511996,4.05085232452525e-05,0.000108100779758526
"ENSG00000233730",22.4002254032229,-1.89044376543912,0.339972667694074,1.23323305893325e-08,5.71246751378778e-08
"ENSG00000233746",9.40992430082663,-2.47388004219752,0.277470545685811,1.93931933625581e-19,3.58127637428573e-18
"ENSG00000233760",25.7562953367329,-2.25191260480896,0.262030001883589,3.61994026804141e-18,5.64914622111251e-17
"ENSG00000233783",6.25429930445813,2.24308596881846,0.320162368226064,5.96714653116555e-06,1.84475400572863e-05
"ENSG00000233791",12.4256944812993,1.75629035883461,0.239256753398846,5.3124015453617e-14,4.92152250189027e-13
"ENSG00000233919",2.80512481392457,3.60379253006286,0.580080531374228,6.36188179528278e-10,3.53863706283801e-09
"ENSG00000233922",77.93616719712,1.13401671418473,0.23589824504153,5.89785561265408e-07,2.1439711347837e-06
"ENSG00000233928",11.3345333733845,1.64204683013112,0.496799404195129,0.000143578004148894,0.00034841092552995
"ENSG00000233936",8.25699762920586,-1.03323925867177,0.34776683455857,0.00195696832174096,0.0039097023088514
"ENSG00000233985",2.57155606057542,4.16487032550482,0.821603226522831,1.61092083452657e-07,6.36555023058287e-07
"ENSG00000234111",1.84982395052933,2.84722001040577,0.536972223486936,3.13178965004879e-07,1.18108336700274e-06
"ENSG00000234129",16.4769372799734,1.42491711313558,0.168610231400657,5.86638273892623e-18,8.90404393798666e-17
"ENSG00000234134",4.87207088700432,1.45835931192437,0.200098041466708,1.90865426865951e-13,1.65995991340246e-12
"ENSG00000234155",25.3601893895637,4.32646836729788,0.32530642225225,3.4546699029657e-42,5.71950684822801e-40
"ENSG00000234177",1.07057615015838,-1.30711117193353,0.301878282872315,6.65669398062819e-06,2.03858953303926e-05
"ENSG00000234184",19.4329118576319,1.13497742504498,0.254695765087831,3.23428418850962e-06,1.03932334131922e-05
"ENSG00000234210",1.5521590458767,1.44581128519641,0.446645197865381,0.00461942479461564,0.00851351076585849
"ENSG00000234261",7.02317287264356,1.93135985303488,0.284001517668951,1.53366399543465e-12,1.20176782669137e-11
"ENSG00000234283",1.41241539514775,2.36591899008314,0.547814643596641,1.24261256974477e-05,3.6500920659523e-05
"ENSG00000234308",1.17946330131853,3.84466000471609,1.09554839819435,0.00313757395006145,0.00599798470784693
"ENSG00000234362",22.7694530992837,-1.48168509867322,0.189409681629942,2.69770105211669e-15,2.90199297645174e-14
"ENSG00000234378",2.96704193272976,1.41358362337792,0.410689755202758,0.000180843904943379,0.000432215372470371
"ENSG00000234423",0.868089617928112,2.34474684677436,0.55344389230647,0.000589799501784946,0.00128742680846675
"ENSG00000234426",4.18583396459011,1.710052020027,0.444875834697235,0.000108254809998505,0.000267976607413635
"ENSG00000234427",5.32229511769418,1.01285595302054,0.2796522521442,0.00098478268790103,0.00206600822747153
"ENSG00000234446",5.51186707910855,1.76737708438044,0.364362480472796,1.8582257803191e-07,7.28561275510816e-07
"ENSG00000234456",818.992033359919,-1.32253157194752,0.140556925520059,2.80122814828467e-21,6.30845688678742e-20
"ENSG00000234471",0.637471685966154,-1.36686487848219,0.46274160910962,0.00208422357481346,0.00414302066898692
"ENSG00000234476",3.65341933195468,1.75930791658753,0.339891160971259,0.00201063602670383,0.0040068070460213
"ENSG00000234506",8.55494972267587,-1.92578863360417,0.216386382221279,2.11482239590068e-19,3.84134953222615e-18
"ENSG00000234509",3.85228438244928,1.31790971202098,0.21910974862857,1.51574032162601e-09,8.08978938517156e-09
"ENSG00000234630",10.6467102743115,1.0168560145681,0.170833520861647,1.58769746168454e-09,8.40902862115901e-09
"ENSG00000234647",5.35820378829433,3.13438043666439,0.551346977769873,5.18630629844273e-10,2.91696821252515e-09
"ENSG00000234660",1.35158427860818,2.42991632683059,0.840958591388049,0.000943138234700946,0.00198819856173639
"ENSG00000234692",8.93905660032803,-1.0068329368364,0.286096791139735,0.000295969875696565,0.000684909403241006
"ENSG00000234703",1.83829198953904,4.40221349594021,0.807979329656287,2.81829067463586e-10,1.65395448490283e-09
"ENSG00000234710",1.35724772551953,2.68332485338854,0.981524446944789,0.00405512422002098,0.00755393012068469
"ENSG00000234718",3.10142314986288,1.60526094738695,0.351776430723101,0.000264514087198933,0.000618315629992443
"ENSG00000234722",27.4607979703234,5.63346038910596,0.48913551884072,2.78999516513076e-18,4.4415440272484e-17
"ENSG00000234741",8505.63131385734,1.05290899473017,0.149264918780034,4.08309518018465e-12,3.00802490667858e-11
"ENSG00000234754",3.4150385394495,-2.06907608365097,0.256434738741824,2.50406451781382e-16,3.05562057900629e-15
"ENSG00000234763",0.838225709762266,-1.99602889932291,0.323097907664855,3.03342751201353e-10,1.76155014848584e-09
"ENSG00000234768",4.91109552267507,4.97415644519721,0.811967020874867,9.68746988980038e-11,6.00319722477563e-10
"ENSG00000234880",12.2143635625895,-2.4455787415813,0.288732565671343,1.01916194413171e-17,1.48975123231918e-16
"ENSG00000234902",8.03431574209087,1.3133738482731,0.172027194346709,8.80200326521395e-15,8.89837556373819e-14
"ENSG00000234913",1.82306141972099,1.51677842076769,0.367917660330743,3.82396136224087e-05,0.000102440744423667
"ENSG00000234919",6.38395420022711,-1.6251906013013,0.261642077304003,2.48616390247681e-10,1.47151154056854e-09
"ENSG00000234928",17.1129279176628,1.85135384788604,0.316946421249969,7.33802321813903e-10,4.04101875034694e-09
"ENSG00000234929",3.23627428896218,1.90446745548433,0.620592342156922,0.000651885256827719,0.00141016959110721
"ENSG00000234944",2.71366849182016,-1.71614092102301,0.256292640449266,8.77421857067373e-12,6.208067800962e-11
"ENSG00000234948",6.43155309630505,3.26842498913884,0.419406433230676,4.29215446351703e-15,4.48651617507252e-14
"ENSG00000234956",2.66987502021949,1.26004704385362,0.309378308967099,2.16564194610011e-05,6.07784011215532e-05
"ENSG00000235021",1.79656660092547,1.0282778400036,0.386410039729274,0.00363545896446663,0.00685515407186696
"ENSG00000235052",7.54451018858434,1.25546723695833,0.228249196770939,1.55138477672504e-08,7.12068903318699e-08
"ENSG00000235086",1.98084384504745,3.45338900291703,0.560589639537562,4.95542005643064e-13,4.07920165120739e-12
"ENSG00000235097",3.85641585180146,2.06170930827107,0.374265579716565,6.19251297143712e-09,2.99885413883739e-08
"ENSG00000235126",3.47581042063153,-1.840865820409,0.356459220143936,1.04793213305394e-07,4.25920506253889e-07
"ENSG00000235142",56.2441902322836,1.72806805261548,0.315571745223219,4.35851294676413e-08,1.89085056578491e-07
"ENSG00000235172",10.3673726776998,-1.1846507907286,0.172686679355173,3.75683631460574e-12,2.7824696768604e-11
"ENSG00000235180",3.07693584987376,3.83632729808347,0.65339242674214,1.602162658309e-09,8.47753689305812e-09
"ENSG00000235209",2.52122437678481,1.85768591005389,0.428159779522783,7.18232995019256e-06,2.18389988748321e-05
"ENSG00000235221",3.4399191262772,5.94938526013974,1.48985619099209,8.77031083934113e-05,0.00022186083127831
"ENSG00000235244",30.4237105540315,2.12216530914515,0.248659956266194,3.90593465563479e-12,2.88518373229556e-11
"ENSG00000235269",32.3224930589429,2.55291599068916,0.316669904706935,5.75562152433437e-17,7.52031680302179e-16
"ENSG00000235295",4.728910578197,1.79146329897515,0.394693433747078,1.04100260765287e-06,3.6454832151687e-06
"ENSG00000235304",11.4834428041261,1.73715583621721,0.241407721400758,8.58938308000512e-14,7.76267247360984e-13
"ENSG00000235319",2.89263107584904,1.00799131305315,0.245663025563916,2.38532456673962e-05,6.64055180891331e-05
"ENSG00000235358",2.63438463231585,1.5908882335,0.318929404432335,2.4583658251913e-07,9.43943847133401e-07
"ENSG00000235385",86.1618137532379,-2.28978796601479,0.31347467872555,1.20402195745186e-13,1.07411942742082e-12
"ENSG00000235493",4.96643139855951,5.03973243692392,0.786332382858174,1.64903794226888e-12,1.28490438820951e-11
"ENSG00000235584",413.276542069903,-1.67946229905395,0.349861498447103,7.66738957759093e-07,2.73870652868174e-06
"ENSG00000235601",23.3973901479762,6.82893005752231,0.683324155645161,1.04520744060083e-26,4.2892216451323e-25
"ENSG00000235615",1.06603632265752,-1.2474773466934,0.48263684491972,0.00529183252099557,0.00964049725955786
"ENSG00000235621",19.0262575739068,1.11829928232383,0.241500780986819,3.54621754056845e-05,9.56011930644729e-05
"ENSG00000235725",0.984570170622655,2.29797678861993,0.543456491407118,7.52760890084348e-05,0.000192179508344115
"ENSG00000235726",21.2389677382728,1.24125739877429,0.202754450497656,3.6549455268968e-10,2.10045624678509e-09
"ENSG00000235770",73.854568017652,-1.18710058728258,0.199576888537669,1.66077534360404e-09,8.76256705101562e-09
"ENSG00000235933",0.87017907489886,-1.76438635077422,0.287608048749196,1.93860908737649e-10,1.16232622771274e-09
"ENSG00000235947",26.4502234352356,2.23702463476096,0.261338326955706,6.00174919439595e-19,1.0390528292798e-17
"ENSG00000235997",273.639126139535,-1.8789168621393,0.195606979134134,3.35352847380556e-22,8.36871520039766e-21
"ENSG00000236008",67.0776823941162,1.07316746582697,0.159963936138474,9.74795230694127e-12,6.83590579499426e-11
"ENSG00000236013",2.96023620184335,-2.17796144883582,0.278206404703114,1.82070396768294e-15,1.99341896856986e-14
"ENSG00000236039",689.733432065276,1.18156931698132,0.238753917074664,2.71223211209814e-07,1.0319894162791e-06
"ENSG00000236069",1.88432795898715,3.09560433129172,0.607231697359451,4.67249864770941e-08,2.02073712008666e-07
"ENSG00000236078",5.36706794180198,-2.25015562028399,0.258713663462434,1.32590384929435e-18,2.21918650304855e-17
"ENSG00000236081",31.7174380054858,3.69115404574709,0.377976160697814,2.88873756277616e-23,8.28501848973238e-22
"ENSG00000236091",1.02160520012397,-1.15927033188651,0.296905039716691,5.28921462460592e-05,0.000138479437714163
"ENSG00000236130",5.40319264662462,2.28550929143654,0.33984639817115,3.57418246871197e-12,2.65073237974087e-11
"ENSG00000236164",13.398895658731,-1.82254409548988,0.381246952995907,8.08526955381022e-07,2.87683964856189e-06
"ENSG00000236194",4.85954348930328,1.97284434788247,0.331804853510902,4.37406805367312e-07,1.61548913448994e-06
"ENSG00000236212",23.5514266918844,7.33116286057396,0.651549341199531,3.8108571927165e-48,1.05560744238247e-45
"ENSG00000236230",3.41395123050245,1.7201585050582,0.312801813714841,9.62676586836721e-09,4.53505807064237e-08
"ENSG00000236268",3.48006721733892,1.63925876637578,0.388796232452205,6.41774579695636e-06,1.97085985117174e-05
"ENSG00000236289",4.31910003669518,4.88420812304136,0.939057787738352,8.98387782342778e-08,3.70869471995454e-07
"ENSG00000236303",0.968290816823988,2.02917450593546,0.585150144868325,0.000268414577848963,0.000626112320540318
"ENSG00000236311",0.699208815240184,3.7328106234973,1.08434535041001,0.00363281604775114,0.00685250286160753
"ENSG00000236347",4.27514417455488,6.55299963464027,1.10305874518023,3.12782214156366e-13,2.64956187526952e-12
"ENSG00000236366",3.52818140310868,3.46424043169591,0.554740629688548,2.32707715298232e-12,1.77331601478983e-11
"ENSG00000236384",4.56518871343347,1.28870310998302,0.302918005893108,0.000148353436341409,0.000359369495990994
"ENSG00000236385",1.77705254360626,6.02848524590351,1.04810674729847,2.91942675688894e-09,1.48381873698759e-08
"ENSG00000236423",37.0125426245725,1.31146943976014,0.163934977139697,4.05648015255071e-16,4.82251073929848e-15
"ENSG00000236427",1.2764255592758,1.96802990721018,0.521190466113056,2.9443767749704e-05,8.04728531491665e-05
"ENSG00000236451",1.92130223590804,1.67400501012273,0.422668029300858,2.03267631478738e-05,5.74835466254318e-05
"ENSG00000236452",4.69994735687055,-1.64868294717436,0.337878466800373,4.72202309536189e-07,1.73359893626938e-06
"ENSG00000236453",9.07568451256694,5.33760201193621,0.586246392230549,2.04141926573872e-13,1.7698689721741e-12
"ENSG00000236463",1.78680227545216,1.06748617554797,0.306491400694164,0.000292899196814083,0.000678370213357032
"ENSG00000236481",14.9974034871586,1.73220153613734,0.265254775611608,9.08828038117263e-12,6.41389468938807e-11
"ENSG00000236497",0.887621886266838,2.87698232019536,0.842944547411539,0.00161135616651255,0.00326873422280467
"ENSG00000236499",30.0932845455683,3.08254508025706,0.235798388286721,3.17962918406028e-40,4.51670402043435e-38
"ENSG00000236532",4.24931055191082,1.59500076735268,0.34970045045715,1.35580654662954e-05,3.95532820870335e-05
"ENSG00000236535",2.29159559484497,1.7990538630691,0.56726125944425,0.000278288764330642,0.000647237512339108
"ENSG00000236687",7.22626204307022,7.60334667261855,1.23947593552833,3.02203533157118e-07,1.14202426581885e-06
"ENSG00000236711",4.14355224488847,-1.13620697795358,0.219860894175786,1.43426446255377e-07,5.70820770297981e-07
"ENSG00000236719",2.48037309959633,2.89638269028125,0.487256603925846,1.58748993161627e-06,5.36916619118079e-06
"ENSG00000236740",12.9259979470168,1.55463251041115,0.318838073672784,2.56421255225686e-07,9.81059222341369e-07
"ENSG00000236833",7.57829156822643,2.24205688230544,0.314132810322047,1.37312467082001e-13,1.21325529128276e-12
"ENSG00000236882",14.4407824508589,1.00715703710353,0.2134882579396,0.000575951600673493,0.00126017846276902
"ENSG00000236908",10.1165043292396,2.77241568223158,0.279785861471567,1.0729391829082e-21,2.50805192966727e-20
"ENSG00000236914",70.7637040410818,-1.07308366078431,0.113116104783,1.44533753813618e-21,3.308747917882e-20
"ENSG00000236921",1.39281770510659,3.28950916486079,0.759705574867378,6.39757847598014e-06,1.96575622611925e-05
"ENSG00000236924",4.0733370333323,1.92991499014675,0.357396328831693,1.10950061832539e-08,5.18265887480832e-08
"ENSG00000236961",1.13901899194139,2.64143622086208,0.619970233365488,0.000535935054719129,0.00118101837833889
"ENSG00000236975",39.9597505453921,1.4401494411928,0.261694356433231,9.06707028611647e-09,4.30433328064141e-08
"ENSG00000236990",2.10296208602476,-1.16819774060695,0.203890231349377,4.74239639414096e-09,2.33744448608015e-08
"ENSG00000237013",0.949795980059061,3.06163564828887,0.69881024770319,7.33811263262708e-05,0.000187687645358975
"ENSG00000237074",17.5820076747607,2.2811434247197,0.327289851836085,5.26398253491578e-11,3.41081441443666e-10
"ENSG00000237166",3.53214335508776,3.81132593609422,0.525684436722417,4.01693164459292e-16,4.79607786875966e-15
"ENSG00000237167",7.5304314412837,-2.76844374046906,0.392656475666749,7.54085325078046e-13,6.09089739916046e-12
"ENSG00000237179",1.98132700528814,-1.429613794125,0.260576528954678,1.65681468823583e-08,7.58574658911281e-08
"ENSG00000237208",1.0828242080522,7.07861010317615,2.56157553321312,8.50510867517676e-05,0.000215829552661535
"ENSG00000237222",5.93141935833249,2.50418999674306,0.300128673712926,1.3138544145937e-17,1.88081484673104e-16
"ENSG00000237248",36.1963565219059,-1.47333500247202,0.140336944145938,4.24436211285193e-26,1.65589902149294e-24
"ENSG00000237292",2.76407138233398,-1.17287979400167,0.271718844617076,1.03603764939783e-05,3.07921061033475e-05
"ENSG00000237339",9.986861588069,2.7321046895959,0.515022989543608,8.1651328909544e-08,3.39346108146192e-07
"ENSG00000237361",52.5176989037658,3.70927822354406,0.474874876649902,1.03798329066688e-16,1.3249832788697e-15
"ENSG00000237373",1.69934876290082,1.67085617674602,0.600563647704392,0.000813186108352445,0.00172673477971351
"ENSG00000237390",2.15912888410322,1.69480871675748,0.363531218369769,6.12934379016225e-07,2.22083483306075e-06
"ENSG00000237413",43.9059137528162,-2.2577551277232,0.301168003976105,2.84030264439538e-14,2.73656985216528e-13
"ENSG00000237471",4.00231305740228,1.55624544640317,0.274300665969706,6.15080757531855e-06,1.89624229088841e-05
"ENSG00000237477",1.30874260093279,-1.46957694702903,0.50939705355084,0.00193976482078924,0.00388233276993223
"ENSG00000237491",43.073930090527,1.29916338876028,0.144913970248314,1.14127083057834e-19,2.15055795966122e-18
"ENSG00000237523",184.958366276951,2.17971395357491,0.161372914255637,2.11131056258702e-42,3.65520641147878e-40
"ENSG00000237530",0.710325422330399,2.63011400400199,0.743238746238082,0.00104955280669389,0.00218837882916226
"ENSG00000237548",8.57156429916432,3.09398417109395,0.368203743182093,2.08025927153548e-18,3.39959774758305e-17
"ENSG00000237567",0.782973019217882,2.56590143001724,0.74590657919261,0.00123877368841562,0.00255028102334543
"ENSG00000237571",1.28844464987668,3.52095491142459,0.734448245743811,2.35615516256258e-07,9.09623665546806e-07
"ENSG00000237588",2.44320123786342,2.71859753047864,0.403253449253248,8.49293261485023e-14,7.68804684416181e-13
"ENSG00000237595",10.5177514339849,1.63677926839558,0.214629047295777,5.42342736827487e-15,5.63710837152773e-14
"ENSG00000237643",199.483572276994,2.8935008080852,0.369254436927402,1.48757652734333e-16,1.88154656654842e-15
"ENSG00000237646",2.34820670938431,1.27459523762284,0.330380910570493,4.34419572722038e-05,0.000115317893286061
"ENSG00000237713",2.08762482062973,2.87621965805538,0.691257859220271,1.08138839991441e-05,3.20539953746702e-05
"ENSG00000237751",2.94175628779948,2.51363979468888,0.541648851664543,1.62011703422744e-06,5.46615599843741e-06
"ENSG00000237803",4.17324751208582,-1.82516360519574,0.23417716968245,2.49095289335595e-15,2.68480136754708e-14
"ENSG00000237838",1.58829391252843,1.19197852172573,0.447515084582214,0.00228562661207637,0.00450457895087267
"ENSG00000237853",4.11782101591724,1.74857886389632,0.42499594255348,5.05823460691412e-05,0.000132557330758298
"ENSG00000237862",2.48705738996362,2.15805285573556,0.4350700433873,1.4468387575095e-07,5.75411824594588e-07
"ENSG00000237880",2.65001081765326,5.87434401650327,1.28244666869495,1.20287367597172e-05,3.5408715010007e-05
"ENSG00000237921",1.45880832475914,1.25741023460454,0.324372921392173,3.44500186536779e-05,9.30536827603002e-05
"ENSG00000237923",5.5589624486616,-2.41583198014126,0.389569418870266,2.27029952691951e-10,1.35096233932697e-09
"ENSG00000237937",0.85124721394294,4.67284005895685,1.35889152973294,0.00100295536259673,0.00209753594140652
"ENSG00000237940",41.228312031339,1.43353006548152,0.191476522342746,2.04629020247917e-14,1.99585347213637e-13
"ENSG00000237949",4.30650162319362,-1.68285302137521,0.254399203623993,1.61521067317903e-11,1.09325959737162e-10
"ENSG00000238042",99.9644919294788,1.98792322351399,0.251748218532797,3.47175733449414e-16,4.17213354297127e-15
"ENSG00000238062",4.09416132524703,2.25254651975833,0.367713698157262,7.38462631528156e-11,4.69160892048851e-10
"ENSG00000238078",13.6379710869662,-1.84267506414334,0.190268720435599,1.48663228021793e-22,3.83067108484063e-21
"ENSG00000238097",13.6470746094535,3.47529880238782,0.519270290068879,4.35317654993338e-09,2.16486517833312e-08
"ENSG00000238099",6.21192922049987,-1.64782466637503,0.248910102546316,1.62145208221276e-11,1.09413453537864e-10
"ENSG00000238129",10.3598156874995,3.30538250820944,0.458162763491967,2.43718111169769e-14,2.3687690103167e-13
"ENSG00000238156",1.75990577883978,1.08025882620287,0.357085399834242,0.00135663236156062,0.00278360862335031
"ENSG00000238230",0.806964179983823,2.24124006564546,0.650360086153143,0.0037087527147938,0.00698147809716537
"ENSG00000238266",31.4193457140029,4.0057095545545,0.345118550127569,7.6254072015907e-22,1.81307965222371e-20
"ENSG00000238276",0.802983177854206,-1.19240630513444,0.45251831688445,2.18983813758558e-05,6.12616619725942e-05
"ENSG00000238290",25.6698338049881,1.50486530472307,0.186925471504539,1.77466849527119e-16,2.21640835010763e-15
"ENSG00000238755",18.8681478214422,-1.21937911607924,0.203981872439691,1.31766041052835e-09,7.08034788974499e-09
"ENSG00000239203",1.35778557006013,-1.06863196543874,0.211986640463206,2.68953758135801e-07,1.02546718518399e-06
"ENSG00000239268",8.54654672982946,-2.19400321822774,0.341561035377085,5.6110372640845e-11,3.60198684160233e-10
"ENSG00000239498",0.918763954327387,2.88247141340234,0.772013751499868,0.000217469675822167,0.000513328506201451
"ENSG00000239513",3.20261180373687,4.859687709763,1.01528667098172,3.43897767744449e-05,9.29362747953292e-05
"ENSG00000239572",5.81182586193615,-1.16455129789987,0.3313141813543,0.000262561183184551,0.000614009689675987
"ENSG00000239828",7.32336989661842,-1.31358646189122,0.190088020748922,2.47365286433777e-12,1.87469724602342e-11
"ENSG00000240086",31.1639070515396,3.88171915635715,0.363325023004374,4.78780122586276e-28,2.2478321009559e-26
"ENSG00000240240",1.25516343158934,-1.66161739194036,0.283457954866725,1.6281511443669e-09,8.59862472811499e-09
"ENSG00000240405",9.1347631124902,2.76387700884164,0.311196174425597,7.6086665221035e-20,1.46871123806458e-18
"ENSG00000240423",2.40985185037894,-1.35998603017783,0.225381421194272,8.3605725074762e-10,4.58136218510565e-09
"ENSG00000240440",1.37138874384306,1.48965778327167,0.349226336929089,3.20059261506181e-06,1.03028954604546e-05
"ENSG00000240476",65.0802228754313,6.1277398664306,0.532995323018187,6.45096305251308e-31,4.30582353143644e-29
"ENSG00000240707",2.85290169935422,-1.77375203428697,0.330640048281458,3.62221410755219e-08,1.58632934038254e-07
"ENSG00000240770",1.62127271051641,2.79616085911657,0.421963886271723,4.00033361528967e-05,0.000106907130866883
"ENSG00000241048",2.33896080925236,5.85384301203761,1.15616341071666,3.23157636891132e-07,1.21458162033709e-06
"ENSG00000241169",1.76887388234554,1.21227256815477,0.480367496438337,0.00499037058724716,0.00913938943912372
"ENSG00000241280",4.44290018334624,1.53691979765468,0.35034628913809,2.67199321462483e-06,8.74872482802694e-06
"ENSG00000241369",1.21361088714831,3.12137646493842,0.890485853952377,0.00237915763597262,0.00467560599620018
"ENSG00000241388",111.839928612219,2.47281621996549,0.335302573575978,9.42172706427945e-15,9.46571647885895e-14
"ENSG00000241469",0.901328839730618,1.63147482246346,0.56684611892938,0.00359305342274297,0.00677980788896324
"ENSG00000241472",67.4948265522653,1.55940313618464,0.160216120984557,4.44393417653628e-23,1.24340380495005e-21
"ENSG00000241475",0.973476320359904,4.86651601329597,1.18099668346916,0.00213812983911528,0.00424408430981679
"ENSG00000241544",6.20664446231615,3.21774458522946,0.391290755886978,1.20009510529716e-16,1.52839698467731e-15
"ENSG00000241743",11.7262757549431,1.30709610600238,0.222462654970947,1.96816458000518e-06,6.55266332525763e-06
"ENSG00000242021",1.79153627647807,2.30365993358216,0.651773523177873,5.61606088738022e-05,0.000146138925862313
"ENSG00000242078",5.04408079251864,3.19599299257021,0.327064510432003,3.49398913873439e-25,1.24081409157619e-23
"ENSG00000242094",5.63506767371089,2.90180898391254,0.392988613727204,1.00902189340172e-06,3.54244695148638e-06
"ENSG00000242125",963.142364596515,1.37076824483878,0.11841292328743,1.77855058842494e-31,1.29646977103607e-29
"ENSG00000242136",10.8114324613621,3.39437625355134,0.333292940585609,4.96561848878492e-25,1.71934540174178e-23
"ENSG00000242147",66.83369546442,3.78807884841494,0.246885066606483,1.04404277861904e-54,4.13142642396392e-52
"ENSG00000242290",3.24446821155857,3.02063892339238,0.560403105459643,0.000262127864300333,0.000613255223067501
"ENSG00000242375",27.4264256115642,1.27112796941027,0.216066718404492,1.13608920722823e-09,6.15242835585964e-09
"ENSG00000242407",2.12167972570561,5.7814242162738,0.956994059175758,2.55861466936699e-06,8.38741140135687e-06
"ENSG00000242440",2.77344348913056,3.59972499894634,0.860329489501442,0.000129086261507398,0.000315594831752421
"ENSG00000242512",4.94855473757035,2.49165960242476,0.384933437826401,4.8060708995772e-06,1.512820044526e-05
"ENSG00000242540",1.99498632257077,5.43979865843475,1.10907486997886,1.26912594621372e-07,5.09859154606527e-07
"ENSG00000242781",2.45024717985606,2.22527115748317,0.68310339729805,0.000543557743006323,0.00119591338215053
"ENSG00000242816",2.11440332719245,-2.71381510997895,0.737154234042606,9.71585875767227e-05,0.000242349651136895
"ENSG00000243004",17.9377669183551,1.6431360878034,0.221354378763255,2.59978921737148e-14,2.51358329218813e-13
"ENSG00000243276",1.43382244723428,2.69384665556158,0.791823464934332,0.00384553274793754,0.00719738223769392
"ENSG00000243479",65.4178454831703,5.10594039785401,0.29672612134931,3.26364698240482e-68,4.52015107063068e-65
"ENSG00000243491",7.62488041436839,-1.15607099832456,0.214302917303956,4.31062711754144e-08,1.8715418676473e-07
"ENSG00000243550",12.9459426426536,5.92521577208527,0.668571152004459,2.35002498249292e-22,5.99960295069622e-21
"ENSG00000243629",5.45556884251855,3.20528813100452,0.390044235767242,5.73430107136947e-18,8.72748020202935e-17
"ENSG00000243694",2.56141460743653,1.96655678797991,0.548003372481032,5.31277290199171e-05,0.000138964881383541
"ENSG00000243701",240.966361568442,-1.09415788097529,0.120192506124411,5.6232660535647e-20,1.1086439123398e-18
"ENSG00000243832",1.16934373972902,1.98398444258515,0.497063792294031,1.78956188648117e-05,5.09726110596692e-05
"ENSG00000243885",1.30932915862023,1.68989038705619,0.405635173974142,1.23305552318842e-05,3.62778948404878e-05
"ENSG00000244125",1.14962784831027,2.2354581098995,0.767461356209127,0.00358271455714703,0.00676490751417674
"ENSG00000244128",28.3335633755744,3.07204369083397,0.501338374636098,3.22518182556513e-10,1.86898612067268e-09
"ENSG00000244215",32.910232161551,-2.8902246244552,0.417757029216462,2.09019952055703e-12,1.60606176752926e-11
"ENSG00000244310",1.9643551807843,3.50933444475377,0.599489530265398,1.64315991627785e-10,9.94874965702656e-10
"ENSG00000244332",1.31091197930897,2.7235252805253,0.599810307367353,4.99030766060154e-07,1.82725078914293e-06
"ENSG00000244342",1.15875750683736,2.47852629973462,0.547932916935199,7.15494923836787e-07,2.57225300328086e-06
"ENSG00000244345",1.72465211800727,1.19125420784436,0.424252525240488,0.0022164615713799,0.0043822973252836
"ENSG00000244541",8.08327088462389,3.99353475848278,0.473927325102247,1.28637583623036e-19,2.40760882862034e-18
"ENSG00000244578",0.767595010069821,4.03194699471291,0.765101365353627,0.00391268565282025,0.00731045205833565
"ENSG00000244620",6.11702376583586,1.96198739030249,0.305025609285983,1.88741012916756e-11,1.25827341944504e-10
"ENSG00000244649",39.1426411570849,3.88837858461368,0.341356738483,1.2961728199389e-28,6.58788754354264e-27
"ENSG00000244675",9.99306304303151,2.50560306084947,0.275718431218,1.02551708566714e-14,1.02182817528704e-13
"ENSG00000244791",7.11576774894787,3.18590678471033,0.395197321366925,1.61845520506448e-15,1.78610395140582e-14
