"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000229855",0.601345091316554,0.767326919699554,0.664975321393203,1.15391788990291,0.248533833936554,0.298365439820024
"ENSG00000229876",34.1863446427517,5.17070177689136,0.41373136399156,12.4977273344857,7.6816008321885e-36,2.25816626785631e-34
"ENSG00000229891",81.6046410672421,0.277299857760169,0.185579438285337,1.49423804879616,0.135113410972404,0.17338043072432
"ENSG00000229896",17.656812884173,1.97965930516054,0.271964608041232,7.27910634923647,3.36038704676304e-13,1.82703128912159e-12
"ENSG00000229912",31.2565092684972,2.09066351948583,0.312641229186103,6.6871011380311,2.2763456819884e-11,1.0305539725245e-10
"ENSG00000229921",18.6512977207583,0.774057839836841,0.384921405182713,2.01095036393057,0.04433069983269,0.0628630146453176
"ENSG00000229922",2.44782999150314,1.4801029979801,0.555341572441578,2.66521195500054,0.00769398126372457,0.0124492740560576
"ENSG00000229955",1.38015050777964,1.2857280353352,0.372202328844938,3.45437934073443,0.000551560961733828,0.00105177981266796
"ENSG00000229956",30.6120443872482,-0.940881847755461,0.12930129049958,-7.27666246887547,3.42179959241739e-13,1.85865932406308e-12
"ENSG00000229960",0.350934902562084,0.510338197738084,0.66831621749551,0.763617856903963,0.445095004716556,0.498061831263005
"ENSG00000229961",76.198184615969,2.68348631159777,0.32002382253409,8.38527047876854,5.06092514329373e-17,3.97663926327847e-16
"ENSG00000229962",0.805733327275575,0.986614828342719,0.469874826185489,2.09973970376791,0.0357517449132769,0.0515644980695389
"ENSG00000229964",3.16825436221438,3.92214165364738,0.560235234208496,7.00088358274825,2.54353234588741e-12,1.27087992473956e-11
"ENSG00000229976",1.51243983198539,0.410834178258665,0.320030403837569,1.28373483685376,0.199234750735851,0.245554475767263
"ENSG00000229980",28.16996528861,0.154251651067805,0.114653434038534,1.34537314439236,0.178504763377054,0.222345998421451
"ENSG00000229981",1.46054468450297,-1.30126759011472,0.457690519246678,-2.84311676863332,0.00446746996472956,0.00753688462284963
"ENSG00000229983",2.5182748839089,-0.0138271641142616,0.218880729554327,-0.0631721401076089,0.949629429429153,0.957980022371723
"ENSG00000229986",1.41150544536475,2.28636361411253,0.498794793178357,4.58377602449227,4.56653378751538e-06,1.14534723468742e-05
"ENSG00000229989",4.07169884174072,0.117355498722141,0.302424789674448,0.388048542080398,0.697980111302565,0.737178036905084
"ENSG00000230001",0.475242427059166,0.475507425670843,0.66521102799125,0.714821922160163,0.474719087310167,0.525774992240031
"ENSG00000230002",78.7580579815786,1.53538826407552,0.150708332437739,10.1878127057761,2.24764248296172e-24,3.22311932056711e-23
"ENSG00000230010",7.66991310625496,1.35295409914128,0.223953902151869,6.04121690285979,1.52956191816788e-09,5.72687151606458e-09
"ENSG00000230013",4.56977993161374,0.104900113255365,0.183612239544784,0.571313293250145,0.567787292315957,0.615890300439548
"ENSG00000230021",5.67095338120842,0.40130461480766,0.138475552080551,2.89801780009674,0.00375529275953088,0.00640700751596345
"ENSG00000230023",5.18043351908618,1.03837251514507,0.281325454920432,3.69100092787107,0.000223373322645484,0.000449410515150648
"ENSG00000230033",3.98397680389084,4.47156435117249,0.577064654805497,7.74880997118019,9.27577068716618e-15,5.89211745975473e-14
"ENSG00000230063",0.474379280884039,0.710976935652572,0.486742426635674,1.46068412520928,0.144102147577248,0.183718629987509
"ENSG00000230068",3.88534806453299,0.432494753374979,0.249894912051905,1.73070651908729,0.0835041219433632,0.112068236655857
"ENSG00000230090",0.787566405409841,2.38224445479815,0.621066814215172,3.83572974802805,0.000125192012433237,0.000261127775751654
"ENSG00000230096",0.094405127166621,0.309290474974611,1.46065268644934,0.211748130027034,0.83230353704946,0.856339567446763
"ENSG00000230102",21.4542675291288,0.849610947890913,0.202674404892888,4.19199922328588,2.76506943381451e-05,6.30132629017084e-05
"ENSG00000230105",3.62536358613802,1.87437030379382,0.324437586138737,5.77729086848865,7.59129877226214e-09,2.6438184430902e-08
"ENSG00000230107",15.4522553414695,2.05945870522583,0.275084989877989,7.4866269735011,7.06661776787194e-14,4.14459299759851e-13
"ENSG00000230131",3.75783509103236,0.485616804523886,0.286741499433541,1.69357001160705,0.0903470205585377,0.120294918738109
"ENSG00000230133",0.965965151448914,1.98202469459586,0.540598748066794,3.66635087795462,0.00024603628370466,0.000492244200673153
"ENSG00000230138",5.00717096737246,-1.27307195397473,0.253483826586858,-5.02230051958958,5.10562134812206e-07,1.43428643964303e-06
"ENSG00000230156",3.8519634806829,-1.60549464799449,0.294837208589049,-5.44535968061027,5.17008064945809e-08,1.6214096558388e-07
"ENSG00000230159",0.71655557765473,1.69911530472685,1.21694963390718,1.39620840286678,0.162651747053021,0.204958352613385
"ENSG00000230184",1.09000995556845,0.254766331049798,0.449354654534844,0.566960480944663,0.570741031414225,0.618860218561814
"ENSG00000230212",15.960047210604,1.44408384209184,0.213961741532526,6.74926195565815,1.48599089934105e-11,6.85731600854407e-11
"ENSG00000230233",0.194305783667557,0.903890749519057,1.15999232097148,0.779221321708456,0.435849352219012,0.489338791217117
