"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000234389",10.1503374495443,-1.47604735091282,0.228578128364375,5.0440217605205e-11,2.19684956859116e-10
"ENSG00000234423",3.2826567570135,3.61708930085852,0.4996428209525,6.40242494120637e-14,3.78991841720946e-13
"ENSG00000234426",9.66724941627976,1.32365767587375,0.484791187260459,0.00256687015256812,0.00447388854303578
"ENSG00000234427",9.57823114660542,1.76341688935195,0.376295688931758,2.4233967787736e-06,6.29556337094447e-06
"ENSG00000234432",121.891983356223,1.2562630911958,0.14267283807298,5.15221219537273e-19,4.76662728268677e-18
"ENSG00000234446",1.15425326334824,-1.20523132774138,0.388993698432352,0.00110240210517679,0.00201574066792925
"ENSG00000234456",737.542694940377,-1.8084717214617,0.178096744853874,1.5268405336949e-24,2.24563007724973e-23
"ENSG00000234464",3.6107605288688,5.43343309309979,0.799018211110979,1.42215242718999e-15,9.78113467909089e-15
"ENSG00000234471",6.78404368674982,1.90394645916092,0.43915743682769,1.68171243202436e-06,4.44940152679509e-06
"ENSG00000234474",0.932191999061436,4.64498363186783,1.17325707775274,0.000200974121225321,0.000406770486714342
"ENSG00000234476",14.2584681127675,2.50837854555014,0.340503873429363,1.31075304675534e-13,7.5034725311264e-13
"ENSG00000234506",9.90071692421864,-1.76675883767297,0.266775156753372,1.58715532847443e-11,7.30065995519595e-11
"ENSG00000234509",5.29978625313358,1.39888988884949,0.20344545045235,3.16503630515602e-12,1.56370785929155e-11
"ENSG00000234546",96.3522502609783,1.08747637035594,0.129254094606563,1.73056792722772e-17,1.41202526750757e-16
"ENSG00000234553",0.747338697062494,-1.1772570249139,0.295828515257441,4.28920121751926e-05,9.57309656952937e-05
"ENSG00000234556",1.3065288841678,5.74496670059421,1.33727707164096,1.14446611430026e-08,3.90056900274884e-08
"ENSG00000234584",8.63940831246973,1.12668448732227,0.170717786750666,1.71123220281083e-11,7.83370144878128e-11
"ENSG00000234593",4.9901437846417,1.86078179300916,0.329613623108235,2.8193805488488e-06,7.28466974243095e-06
"ENSG00000234597",0.974795731144316,3.17578859835799,0.971127719795963,0.00114067339594383,0.00208439076111303
"ENSG00000234647",1.35231844226757,1.31047796383833,0.387057788852013,0.0002360271950148,0.000473209364070218
"ENSG00000234703",2.27763154583943,3.79286934123343,0.57847069811539,4.66397089746783e-12,2.27294282649749e-11
"ENSG00000234710",4.99659605583996,6.19937398253673,1.04261785003801,1.6495782412805e-08,5.50755575784923e-08
"ENSG00000234718",2.20796010360301,1.19513763908891,0.350083136483849,0.000274700290178509,0.000546352588232985
"ENSG00000234722",71.359563072209,6.50369486126899,0.517918733818822,3.3200677922436e-25,4.98531645453123e-24
"ENSG00000234754",3.53933938693831,-2.39960020883833,0.31362798715431,8.10748444702486e-15,5.19023781117574e-14
"ENSG00000234763",0.979955555100912,-1.49206075637208,0.410241994782867,0.000151955805018755,0.000313306433352832
"ENSG00000234766",0.870940051916989,2.26705778753457,0.52389397169736,1.00657890686484e-06,2.73248301456541e-06
"ENSG00000234787",0.77662058447309,4.2227779234365,1.18833554464559,0.00568122400965601,0.0094265261554489
"ENSG00000234862",35.7621861713666,7.32543348977552,0.58758410870185,2.94990222122239e-39,1.07774771598291e-37
"ENSG00000234880",10.7767909767388,-2.54234253565671,0.359557339870139,6.78955198335989e-13,3.57292386940847e-12
"ENSG00000234891",0.798197809146403,4.34040224541228,1.06227109306593,1.60036978208425e-05,3.75141850021875e-05
"ENSG00000234900",1.31764550632326,1.45161622494712,0.37642335113836,3.15097559896378e-05,7.13259512062205e-05
"ENSG00000234913",2.93696098817802,2.00731796237824,0.316624793301696,6.64605625974869e-11,2.85770455066855e-10
"ENSG00000234919",5.10431630109492,-2.14985702835372,0.380681015910148,6.82882969259547e-09,2.38842482419071e-08
"ENSG00000234929",10.3241757989523,3.64935945024465,0.498185984083138,5.09659225239513e-15,3.31828072187724e-14
"ENSG00000234944",2.94654070534515,-1.8832091135177,0.369632113306707,1.54455873483017e-07,4.61918086704163e-07
"ENSG00000234948",30.2050533239146,4.72319226667818,0.333776195954725,1.02307299356036e-46,5.01568093253181e-45
"ENSG00000234967",2.15006933821436,5.52699659074993,0.942559128257807,2.90631098235106e-11,1.30035879834366e-10
"ENSG00000235049",2.39897951813525,-2.27583895490335,0.356294060217713,6.90934627508355e-11,2.96424908256389e-10
"ENSG00000235052",10.4960536194816,1.19105761775846,0.187562318712465,9.9600242507089e-11,4.22252025883712e-10
"ENSG00000235070",8.11335318740226,6.8989658514048,0.799832392683612,4.58909536721608e-20,4.63433996942806e-19
"ENSG00000235086",2.19772250886767,1.90966895831361,0.345855475967228,7.41398528797308e-09,2.58835177186936e-08
"ENSG00000235091",1.89630507763042,1.52573214485236,0.329736210061606,1.34384872326195e-06,3.59529677081649e-06
"ENSG00000235126",45.2600562815414,1.81371507209071,0.319352376761577,1.63233500378069e-09,6.09575102974352e-09
"ENSG00000235140",1.70173438763018,-2.19026658998347,0.327769925176299,9.12782548003284e-12,4.2880595375486e-11
"ENSG00000235172",12.5879012283947,-1.11285085846825,0.187017877237244,1.64262972878996e-09,6.13020437497673e-09
"ENSG00000235180",5.66335838816269,4.1842437817102,0.540140263013526,1.43522537744162e-17,1.17774717668171e-16
"ENSG00000235209",2.69208880344142,1.74774465089997,0.406554056282997,2.88934926315479e-05,6.57149380390797e-05
"ENSG00000235221",7.10504807980728,8.95733092848009,1.66320774133169,5.20319176420527e-09,1.84916406192574e-08
"ENSG00000235244",30.0630525631282,2.12430767618648,0.240761742893775,1.18017774882857e-13,6.77627584312381e-13
"ENSG00000235295",8.09208460943744,1.54445380364447,0.368302185221454,5.38104598902151e-06,1.33907504525065e-05
"ENSG00000235304",10.1012088594358,1.41322270550132,0.267935901514216,3.35945643892155e-08,1.07893852931993e-07
"ENSG00000235319",5.97265201605491,2.12853966740095,0.235096129324419,1.94222348290411e-20,2.03295509086459e-19
"ENSG00000235337",2.8946465428334,4.14003627267771,0.54211491068267,7.55897493806567e-20,7.52747920915707e-19
"ENSG00000235357",0.565014722421826,3.70093453049027,1.13101502480541,0.00345877205944761,0.00592932353048162
"ENSG00000235358",2.23891949163375,1.08536099961901,0.288284928497568,9.05556991078072e-05,0.000192380551882364
"ENSG00000235415",0.701633996584282,1.70506202982611,0.648328862942411,0.00448318728966384,0.00756117679903316
"ENSG00000235493",24.7949194126143,6.99400345631823,0.496564248037408,1.76115262532115e-61,2.10457738725878e-59
"ENSG00000235497",0.900879312156045,1.40885044147966,0.489968604504224,0.00134748807450571,0.00244285448652489
"ENSG00000235523",1.11323982954889,3.38877696012812,0.707180619546062,8.9795547443111e-08,2.74409834914057e-07
"ENSG00000235529",15.0422965752951,-1.58245729732016,0.211185397281819,3.3933299971739e-14,2.06187932879126e-13
"ENSG00000235584",204.633842592593,-3.13843180534486,0.547840187310806,5.1792714601174e-09,1.84180415965489e-08
"ENSG00000235601",14.8049082195,8.85718402132485,1.03563505083124,5.52230609692257e-44,2.43661136707291e-42
"ENSG00000235643",2.25448780994226,4.18075163784593,0.637219170196699,1.74392724809051e-08,5.7989372145201e-08
"ENSG00000235725",8.92658723029265,4.21993737242135,0.423352246143126,9.95516791528002e-24,1.3310686051759e-22
"ENSG00000235726",56.9163198876604,2.59009836482066,0.191271774938558,3.70055813482714e-43,1.58405981054989e-41
"ENSG00000235741",1.41226846785886,2.883357386263,0.638159281453101,5.5651601637186e-07,1.55564126213888e-06
"ENSG00000235743",6.63196369404392,1.58434108231552,0.515765022056799,0.000354808830873195,0.000696265293838059
"ENSG00000235770",44.6164555633832,-2.27833286456348,0.227435154951136,5.64581229250145e-24,7.74745916502113e-23
"ENSG00000235774",1.89006689874796,2.74259667328566,1.13349726103309,0.000832420305170639,0.0015462314995009
"ENSG00000235806",7.50639877393407,1.42914600397235,0.202444391645049,5.14158651459377e-11,2.23594694827217e-10
"ENSG00000235840",1.81671687646541,1.00934381822229,0.357568624628231,0.00215024688943448,0.00378454009137654
"ENSG00000235933",0.88274379863284,-1.80895569063434,0.316036789734349,5.43141771126986e-09,1.9231241970274e-08
"ENSG00000235947",24.4756087538112,1.2979986477948,0.281636974742464,1.12588296595389e-06,3.03908926715837e-06
"ENSG00000235979",4.28478109407813,1.58413363960478,0.30303481415098,0.000243983467977829,0.00048847789609802
"ENSG00000235997",233.204819712136,-2.46487340876158,0.255793245152103,2.5231874687763e-22,3.03417260396245e-21
"ENSG00000236009",0.979896218687496,7.15498285040501,2.67076635368226,0.00072211783642337,0.00135361696396224
"ENSG00000236013",3.23917852380995,-2.24328023541419,0.433667662317484,9.49711633650626e-08,2.89455150404888e-07
"ENSG00000236028",70.5231366494983,2.21054819751449,0.365559317807097,8.82313100820112e-11,3.74885033059568e-10
"ENSG00000236046",1.5445204264399,5.32797257611916,1.00642502069354,1.94600020585924e-13,1.09326710879614e-12
"ENSG00000236049",1.69751557525832,4.8795196675326,0.937630798841553,1.36339122884816e-09,5.13487333465071e-09
"ENSG00000236069",1.40603630157828,1.51161126556149,0.394496006029488,0.000424499350857164,0.000822888907237815
"ENSG00000236078",5.01523298895905,-1.24888626136476,0.330440495240202,2.32618857173723e-13,1.29167644215728e-12
"ENSG00000236081",35.7763501646556,3.66158103331101,0.361323423478568,2.8501335227568e-24,4.04662521943887e-23
"ENSG00000236098",1.96346827350419,-1.4481961059046,0.345708594257374,1.19097062217946e-05,2.8487937818271e-05
"ENSG00000236117",6.029553918413,7.39813095932945,1.14407644453875,4.66829343654427e-16,3.34716639400224e-15
"ENSG00000236129",0.855450274497759,-2.73895884608949,0.651406564391547,1.76425957928467e-05,4.10872632837064e-05
"ENSG00000236130",33.6898073875414,4.45697791462451,0.326341523108665,2.48361870172922e-43,1.07113059196382e-41
"ENSG00000236164",9.60844295269028,-2.24229015875749,0.487203297799951,1.80962282359756e-06,4.77241219133592e-06
"ENSG00000236212",63.4823217977653,7.00521380160869,0.371465316934634,3.27388623197312e-85,1.3413579590427e-82
"ENSG00000236268",7.60799343676845,2.90673151517052,0.298585721083137,7.9503782764057e-24,1.08064857330481e-22
"ENSG00000236303",1.40266791645545,2.33965893907113,0.536448895739898,1.60872923995376e-06,4.27009297564773e-06
"ENSG00000236311",4.14100979647627,6.38746450026739,0.893456382837209,8.27391165413885e-15,5.29087594739582e-14
"ENSG00000236347",18.3776117537749,9.84004546559249,1.32463979968357,2.25714614114039e-60,2.58939805311626e-58
"ENSG00000236366",4.01918163481938,3.07642506758152,0.542543973762448,1.47924917829786e-10,6.16640500488121e-10
"ENSG00000236384",7.61510938509761,1.84332339903398,0.255660115550253,4.03621117990675e-05,9.05070653946253e-05
"ENSG00000236385",1.72368713844289,3.0122039987142,0.625271980612567,1.50634611701918e-07,4.50960403299689e-07
"ENSG00000236389",1.34350540492593,2.11445392284759,0.511343788634228,6.01420972109585e-06,1.48696150690542e-05
"ENSG00000236393",8.54560985723947,-2.00366176400263,0.241201863539368,4.49771409200705e-17,3.54380330106489e-16
"ENSG00000236403",0.952444238696143,-2.17402272148795,0.390651363574576,1.1322375106887e-08,3.86348266585985e-08
"ENSG00000236427",8.25121843358121,4.16110357299363,0.413104302382875,1.70350886064569e-25,2.61965866612968e-24
"ENSG00000236451",5.11533040596891,2.51880994718679,0.321664812106658,2.36877035754727e-16,1.75773179442318e-15
"ENSG00000236452",5.11027452090245,-1.99911644212802,0.415276899981694,6.60404028941781e-07,1.82557952289641e-06
"ENSG00000236453",4.69868264697449,4.23392413194669,0.497948134358814,1.34138969993731e-10,5.6244234786845e-10
"ENSG00000236481",19.0510173001736,1.26982645145952,0.256614366137762,2.27670170561737e-07,6.66623837846925e-07
"ENSG00000236499",18.1548751996435,2.36893421721183,0.232375061428507,2.75619719848956e-25,4.16040713961477e-24
"ENSG00000236501",11.1040953985267,2.05864204254404,0.26902889044387,2.91746542100134e-13,1.59833635672051e-12
"ENSG00000236502",2.14808617121758,2.24591651372201,0.562155734071138,4.35694064926112e-06,1.0970768904373e-05
"ENSG00000236525",2.00639285810501,-1.72270570671701,0.327303654350551,5.78428388376992e-08,1.80514974740502e-07
"ENSG00000236532",6.49697326613451,2.06027976149263,0.326357321329782,4.06860095603642e-11,1.78831379952681e-10
"ENSG00000236544",0.560034097932736,6.92099656191027,2.56214786645505,0.00278393594973333,0.00483020466051735
"ENSG00000236581",10.4538706906498,-1.48124533428855,0.299306381085546,3.90492235483847e-07,1.11546985195983e-06
"ENSG00000236641",6.9848700333649,2.01842677144782,0.265335364922361,5.99651408102128e-15,3.89095076569435e-14
"ENSG00000236651",5.15633059022525,7.24790288363959,1.01288004306709,4.55652146313977e-30,9.3011413211992e-29
"ENSG00000236673",0.856348210088119,3.30688960874353,0.939629984435916,0.000255695529383474,0.000510323436514824
"ENSG00000236700",132.575703295382,1.15443283056484,0.287964312081043,7.59752603434007e-05,0.000163524988116228
"ENSG00000236711",2.92834659911236,-1.75137817161138,0.231157775361261,1.74431834175265e-14,1.07816918192815e-13
"ENSG00000236714",7.23930828135629,-1.77341264842351,0.269345998673807,2.1599831282536e-11,9.81748274458214e-11
"ENSG00000236719",3.50166501178813,2.91086189310721,0.395503475775115,0.000292546917608772,0.000579637001521214
"ENSG00000236740",131.22713466214,4.49619162435346,0.284938972671907,1.28064062251168e-58,1.36032492791241e-56
"ENSG00000236760",1.3256891322905,1.95826415474213,0.399073632854429,6.81442133695351e-06,1.67398375969017e-05
"ENSG00000236780",16.5579080790643,1.02641131241461,0.15053017452242,4.44700889831483e-12,2.17089728006246e-11
"ENSG00000236819",8.3529755652031,1.66699101671181,0.380350443942835,1.87297830513257e-06,4.92816676983505e-06
"ENSG00000236833",12.4863193921654,2.85588484689502,0.340502058116342,2.28827342743158e-18,2.00696274919687e-17
"ENSG00000236854",2.03860317284971,2.10640269894865,0.406823771439386,2.54835695608471e-08,8.31950796818549e-08
"ENSG00000236892",1.57936378375885,1.76511612382249,0.586430799255177,0.000201999916546073,0.000408702476651949
"ENSG00000236908",12.4558684298379,2.9629839552699,0.266200227019606,9.00258237596064e-30,1.80555288491294e-28
"ENSG00000236914",59.8561099518355,-1.55093259903929,0.136074310003709,2.25544081109999e-30,4.72160893885749e-29
"ENSG00000236924",3.69650890288332,2.09475152527315,0.377109306821391,4.615981745545e-08,1.45960701722415e-07
"ENSG00000236961",1.76901977220723,2.84552543999484,0.576684018980222,2.49285924672071e-08,8.15224665860318e-08
"ENSG00000236963",3.0390511268125,1.15367777079952,0.247312282734835,1.4080887720828e-06,3.76014767070155e-06
"ENSG00000236968",1.04875246253789,2.0338809625503,0.64578091869599,0.000445757022023974,0.00086147650887113
"ENSG00000236990",2.36442065830846,-1.34948262910103,0.245998696656358,2.00285136243048e-08,6.62534914354167e-08
"ENSG00000236996",7.47781781687011,3.4773049022918,0.357248532455508,9.74097849930316e-24,1.3054731932711e-22
"ENSG00000237013",1.31109399329028,2.73503501537745,0.465793216243812,3.32987763663604e-08,1.07003799012573e-07
"ENSG00000237074",1.70769508147756,-1.40410575777701,0.281927448868205,3.16849386478246e-07,9.1420929619679e-07
"ENSG00000237087",1.84091816561595,-1.58282557691188,0.393299571422795,2.79787873697654e-05,6.37103312238882e-05
"ENSG00000237153",1.54684920319741,2.51086993681587,0.540836250764858,0.000913706169714765,0.00168847248372548
"ENSG00000237166",3.24975270898875,2.81444659743398,0.465680476260534,4.64070812482933e-11,2.02889495457477e-10
"ENSG00000237179",1.9066621991137,-1.10885427693441,0.2651780392947,1.8474729062714e-05,4.29380250825477e-05
"ENSG00000237208",4.08875952184426,5.96143893398904,0.774837187177986,2.76467382638117e-26,4.39284461720842e-25
"ENSG00000237222",9.28617113071199,2.91256454613749,0.266572762782157,1.40593695205164e-28,2.57650298944671e-27
"ENSG00000237290",1.35583971927519,3.34956849619219,0.831461303043943,5.39816650578232e-05,0.000119030214487738
"ENSG00000237292",2.15889947163068,-1.81227378024186,0.31774347762028,5.03823540605517e-09,1.79498871361071e-08
"ENSG00000237310",112.783977709286,1.39128056073291,0.142548938468882,4.43339897156122e-23,5.689032774245e-22
"ENSG00000237320",0.718175694141008,7.30421744777525,2.64992730702493,0.00222861076007635,0.0039140573545003
"ENSG00000237339",11.3986297749843,1.378478955345,0.519745813945418,1.7391490279495e-05,4.05683563412701e-05
"ENSG00000237361",10.5633536021975,2.47113214333661,0.478001184662183,2.92111082776573e-05,6.63846739622197e-05
"ENSG00000237390",1.61062816577937,1.41048995196451,0.376570708275607,7.49377988785599e-05,0.000161716784938834
"ENSG00000237413",40.971180003572,-2.5988722418212,0.379719267736624,3.44253172787098e-12,1.69206186727232e-11
"ENSG00000237422",6.65935644630483,-1.2027515254155,0.191284874862724,1.85057390254794e-10,7.64211080274656e-10
"ENSG00000237423",15.5283420075223,2.2671356747539,0.357531526075095,1.76290393148536e-11,8.04456400238667e-11
"ENSG00000237445",9.87193906852668,4.38620425329952,0.56368753396552,5.78913963253535e-17,4.50563160545763e-16
"ENSG00000237477",0.721194360432536,-2.25649851214698,0.665343940379059,5.38458818077469e-05,0.000118792299249706
"ENSG00000237530",0.878559292451817,2.42700507014447,0.674899406150685,0.00025362271732169,0.000506538964678695
"ENSG00000237548",5.74440200350628,2.00962766122993,0.341552287708355,4.6459272900876e-10,1.84167511651296e-09
"ENSG00000237560",2.50261490122879,2.59119904894724,0.566768242611984,0.00529905661121689,0.00884615504130969
"ENSG00000237567",1.33741668332892,3.37987387816581,0.508974029479632,5.19531741088128e-10,2.04954199923075e-09
"ENSG00000237588",2.06721897727029,2.84231404668721,0.447761167543397,2.28209780732302e-12,1.14324131203536e-11
"ENSG00000237595",19.2424363147562,2.08417452454266,0.213338780705702,1.15930530942848e-23,1.53929982751893e-22
"ENSG00000237612",0.489148336662214,-1.99971395791063,0.603161775073043,0.000744390210227919,0.00139218201691143
"ENSG00000237713",3.64168974259397,3.87868118508674,0.523676805398208,5.321971478239e-17,4.16464234640913e-16
"ENSG00000237716",8.40978036633362,5.03929170306875,0.65502872761239,8.27243791339629e-16,5.8008195441615e-15
"ENSG00000237720",1.54136868554013,2.78139251442438,0.696204946389979,9.04364061414323e-06,2.1943452860713e-05
"ENSG00000237735",1.61701525254636,3.16452895754882,0.581525827020811,1.22492053231658e-09,4.64078214885594e-09
"ENSG00000237751",6.92537890609904,3.11928670451169,0.445428569155016,6.9899408388787e-14,4.10381787633656e-13
"ENSG00000237767",22.1095412005632,8.18157179946281,0.931396686173403,5.29182726736799e-19,4.8879100170085e-18
"ENSG00000237803",5.23589655831138,-1.99211589865989,0.289013619994555,2.19995708110946e-12,1.10455979380974e-11
"ENSG00000237838",2.47539747276577,2.34551701116906,0.433403969652154,5.46101012015807e-08,1.70891184120167e-07
"ENSG00000237851",2.27286791101486,-1.02488446679272,0.278418199264854,0.000139340688119089,0.000288749345032909
"ENSG00000237862",1.32241640753067,1.39126925294372,0.51640353431014,0.00221229915756308,0.0038877904313057
"ENSG00000237870",4.51975506677214,-1.32700341578763,0.201316899957814,2.40417264948207e-11,1.08585309586056e-10
"ENSG00000237880",7.12440466144875,7.72045881014611,1.13554342607455,5.47744163057828e-19,5.04311479823387e-18
"ENSG00000237937",0.765305855493764,3.69746402712797,0.902533988293964,1.02595946802301e-05,2.47161004140276e-05
"ENSG00000237949",4.41744558656596,-1.88300988426657,0.292610262850911,5.07076786015610e-11,2.20682279558842e-10
"ENSG00000237980",6.68435478870849,-1.35966126709229,0.171025410210907,8.00236521749807e-16,5.62519202053541e-15
"ENSG00000237987",7.71866457167538,4.20564466686323,0.59781410562272,7.85991896194854e-15,5.04300840780054e-14
"ENSG00000237992",0.812955802479195,1.82973817544262,0.747868224831991,0.00318023268254533,0.00547473429384153
"ENSG00000238062",5.42238748860377,2.17135622389643,0.304509882746224,1.32004973566496e-13,7.5491578103432e-13
"ENSG00000238078",13.1871377324538,-2.19677714444171,0.233131471360208,1.88856673080014e-21,2.14511262730091e-20
"ENSG00000238099",5.69706223539433,-1.90441136229776,0.264354325845238,2.4268069807757e-13,1.34234955079358e-12
"ENSG00000238129",3.33901763779039,2.4145938522888,0.599916814347455,0.00171275714421287,0.00305769529387023
"ENSG00000238230",6.86355958933177,4.16305040265998,0.453636970919118,2.1190916208294e-21,2.39745750238214e-20
"ENSG00000238232",1.01450485416229,5.8504185787001,1.26651932949933,0.000759255515794306,0.00141952074269757
"ENSG00000238266",32.1088580107746,2.65282965426547,0.309708282713905,9.74820844494386e-23,1.19990823262227e-21
"ENSG00000238284",3.16757607990392,6.49754363212443,1.12047253999476,1.41606249901856e-12,7.23933555647991e-12
"ENSG00000238837",41.3580454311619,3.41294591827317,0.389167318840532,8.99941087191061e-19,8.14205374783585e-18
"ENSG00000239203",1.3146878334644,-1.46695840025705,0.235752249133662,3.05026103561229e-10,1.23213361269522e-09
"ENSG00000239268",8.13940164880667,-2.62357200057963,0.447602931182604,2.05700736469276e-09,7.63194970496617e-09
"ENSG00000239311",8.57444557108728,8.89066706965017,1.60693355100081,1.99019557130434e-10,8.18921219297109e-10
"ENSG00000239381",2.98214137310548,4.26157980048006,0.595268775378231,9.26189178850149e-13,4.80780192749725e-12
"ENSG00000239440",2.50410121546083,4.5907602910735,0.983900740273927,1.68071971011887e-05,3.92532909496817e-05
"ENSG00000239467",187.038211612897,-1.60585713807751,0.191768595849765,2.81146792812479e-17,2.25862465486328e-16
"ENSG00000239482",2.79878985953436,1.37057527065541,0.412893366384556,0.00333710318838277,0.00573274150600885
"ENSG00000239498",2.68570125180401,3.82613248583304,0.480469767593972,2.848432209965e-21,3.18491367570355e-20
"ENSG00000239513",1.40365714612254,3.33649678343033,1.04463910255707,0.00402459844883648,0.00682789018116713
"ENSG00000239572",4.63615538046295,-1.62129282935368,0.423083646492383,6.14601284471764e-05,0.000134555456783589
"ENSG00000239828",8.64344108304535,-1.14727567636943,0.222255336450192,1.47296406000756e-07,4.41658225206658e-07
"ENSG00000240033",5.91663337590969,3.55927160721398,0.497092739737719,1.63765207454142e-11,7.52087453928708e-11
"ENSG00000240086",113.946676100019,5.13412689575904,0.295657436431194,5.3706834078486e-70,9.93749678303857e-68
"ENSG00000240095",3.05855790558903,7.3606170544567,1.39867338386076,5.36499377106208e-12,2.59255301354777e-11
"ENSG00000240143",6.75346847901466,-1.0805782068451,0.172481708427608,2.48397525593049e-10,1.01409836783041e-09
"ENSG00000240350",6.03735324963627,1.11722691426458,0.220700725324208,1.75789258675076e-07,5.23262681764524e-07
"ENSG00000240405",12.4874701571135,3.26277987610511,0.302435938501782,5.54257573796883e-29,1.04579652740096e-27
"ENSG00000240423",3.67564330917145,-1.48401407463078,0.259903554844638,5.9044571756449e-09,2.08418254519995e-08
"ENSG00000240440",1.32772150473731,1.26198521001452,0.317893771151947,2.6368322396505e-05,6.03305533571411e-05
"ENSG00000240476",5.95663088125177,3.77682291358836,0.460044919084684,1.19138981572424e-08,4.04128443701612e-08
"ENSG00000240497",4.56281652622715,1.29686924694486,0.30880360966048,8.62794984611893e-06,2.09614232602025e-05
"ENSG00000240567",2.19661757289024,1.70710253250839,0.305098886474921,2.16742699959551e-05,5.00699205383803e-05
"ENSG00000240707",3.29101344623857,-1.78706046147108,0.372619505660602,7.35783610713102e-07,2.02129060874059e-06
"ENSG00000240708",0.839625213246267,2.00922361993376,0.675002141503422,0.00148518740387748,0.00267557630296522
"ENSG00000240770",2.13083425851715,1.90946515765635,0.371250010457051,1.01981567062251e-06,2.76579796061028e-06
"ENSG00000240893",5.1832035975764,2.62236213162827,0.412054251166238,2.67966037288987e-12,1.33424756066808e-11
"ENSG00000240895",0.875598177652287,4.52978339091982,1.03801466302686,7.83654430405929e-07,2.14765495117459e-06
"ENSG00000241098",4.85692256309907,4.26625612627834,0.553322154185487,1.41004277551589e-17,1.16206973568379e-16
"ENSG00000241213",0.517561244609753,-1.47017340749773,0.5402302422267,0.00495022284639871,0.00829520252613001
"ENSG00000241220",4.65170845720153,1.10507681891584,0.244604733479388,3.13267183109964e-06,8.06870481508196e-06
"ENSG00000241231",1.47183603098593,2.79620008394207,0.574249608031966,2.07793389529807e-05,4.8041228631317e-05
"ENSG00000241336",1.14025281325584,4.72273614352585,0.920703769414774,1.17478460952213e-07,3.55972769161065e-07
"ENSG00000241369",3.2562517479295,4.76335474657468,0.709781985614022,2.85651507572233e-13,1.56793975831036e-12
"ENSG00000241469",1.16413072543833,1.76834309092145,0.474407071169461,0.000170333405923242,0.000348566684400898
"ENSG00000241472",63.4029170767352,1.25784958207432,0.169628250637249,4.5788858677697e-14,2.74446074582309e-13
"ENSG00000241475",7.64560025277487,6.25983779687228,0.700641461383424,1.03188131278356e-29,2.06232446345871e-28
"ENSG00000241544",2.95063641059459,1.50946919679882,0.317722553468504,4.38638815391985e-07,1.24248505930293e-06
"ENSG00000241577",0.817750572022842,-1.67916547028586,0.365103659761379,2.10477351204942e-06,5.515295050304e-06
"ENSG00000241743",33.5169045754315,2.85045074004266,0.314484784428818,1.43007804435408e-17,1.17520453616261e-16
"ENSG00000241767",2.09275768773113,3.11342891066471,0.743094217548728,0.00082776353133508,0.00153857797010305
"ENSG00000241954",4.97124850001435,1.17059081614226,0.227310161301745,1.11853516550178e-07,3.39107701338171e-07
"ENSG00000242012",1.25495357930085,5.88359221706803,1.32240962781724,2.27036539089882e-09,8.39639966614806e-09
"ENSG00000242021",4.75787535708199,2.91056718113052,0.500588267089799,1.64767785381855e-10,6.83869766244806e-10
"ENSG00000242078",8.39929001617421,4.0271794067315,0.333387538335822,1.93802151502456e-35,5.50321356939646e-34
"ENSG00000242086",1289.26012359264,1.07418018320369,0.139595426664449,7.14063754392644e-15,4.60210078111933e-14
"ENSG00000242125",1200.24280481201,1.23929784725127,0.126809269321208,7.64883550239027e-23,9.53776531341534e-22
"ENSG00000242136",11.191256393172,3.37809712973675,0.34114597780581,3.24225977534156e-24,4.58069016535941e-23
"ENSG00000242147",154.02823699232,4.82061763117857,0.31046054528963,2.02885915036293e-56,1.7208490411306e-54
"ENSG00000242258",50.361913867203,-1.4382512415882,0.19247744887452,4.27200398725802e-14,2.56857598227589e-13
"ENSG00000242317",20.3136500469216,3.97360262971733,0.640067352908766,2.29925671393484e-08,7.5449293541935e-08
"ENSG00000242375",33.8757340757094,1.36622753239758,0.245410502660778,6.44195967763671e-09,2.26138804840417e-08
"ENSG00000242407",1.23146699323243,4.89719939326398,1.00696355133292,0.00024928416667529,0.000498220898971939
"ENSG00000242440",4.49675147622254,3.82796649902052,0.695056078795056,6.17257676975675e-08,1.92005967198073e-07
"ENSG00000242512",1209.9872343622,8.9831755859319,0.476986329630822,2.90217243113464e-75,7.92707669761348e-73
"ENSG00000242536",2.55164110288629,6.08595258195056,1.00402583687142,3.34651040812766e-20,3.44624482962661e-19
"ENSG00000242540",1.93316494320118,4.61719538176703,0.917743841513086,1.70521340106145e-08,5.68338411881958e-08
"ENSG00000242622",130.590164842555,1.41943569884038,0.1203673616482,1.30631905873108e-32,3.1351657409546e-31
"ENSG00000242741",9.8675891830739,2.73715926013125,0.43730385374542,2.20640637037988e-11,1.00126162503948e-10
"ENSG00000242753",2.14212422883418,-2.09578234199477,0.380593488060186,1.52503459737834e-08,5.10361636555552e-08
"ENSG00000242767",2.39206236915541,-1.11430612698808,0.248858355819246,4.3966193851049e-06,1.10609687688429e-05
"ENSG00000242808",875.630198684499,4.90457053099866,0.320775929462203,1.03266781438959e-51,6.43845932971596e-50
"ENSG00000242816",2.97890983405165,-2.86407303059067,0.817181405709946,1.62150840761162e-05,3.79631519431031e-05
"ENSG00000242828",3.45055255165587,2.00880909391679,0.751137179369585,0.000571747018812967,0.0010870205170405
"ENSG00000242880",30.0372922175288,2.32543973438572,0.238543815241714,5.50878204929652e-24,7.57754768219781e-23
